image_path,label
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight588_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight422_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight971_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight834_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight137_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight567_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight967_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight434_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight571_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight121_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight988_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight822_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight208_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight658_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight19_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight199_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight463_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight930_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight875_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight176_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight526_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight198_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight462_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight931_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight874_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight177_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight527_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight209_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight659_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight18_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight966_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight435_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight570_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight120_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight989_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight823_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight589_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight423_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight970_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight835_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight136_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight566_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight248_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight618_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight59_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight927_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight474_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight531_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight161_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight862_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight376_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight22_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight726_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight233_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight399_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight663_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight819_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight771_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight75_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight321_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight634_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight264_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight1002_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight458_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight337_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight63_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight767_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight788_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight272_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight622_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight858_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight730_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight34_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight360_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight675_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight225_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight419_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight897_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight194_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight481_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight878_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight252_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight602_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight317_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight43_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight747_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight593_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight439_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight985_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight655_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight205_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight710_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight14_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight340_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight585_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight993_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight839_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight213_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight643_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight356_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight706_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight182_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight478_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight881_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight497_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight614_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight244_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight751_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight55_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight301_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight815_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight116_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight546_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight403_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight950_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight680_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight395_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight511_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight141_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight842_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight907_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight454_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight79_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight287_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight792_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight268_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight638_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight96_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight854_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight157_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight507_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight442_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight911_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight291_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight80_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight784_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight550_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight100_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight946_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight415_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight38_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight696_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight229_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight383_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize leaf blight/leaf blight679_.jpg,Maize leaf blight
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus225_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus675_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus360_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus730_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus419_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus13_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus622_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus788_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus272_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus767_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus337_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus44_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus858_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus264_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus634_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus321_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus771_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus458_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus52_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus399_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus663_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus726_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus376_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus819_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus3_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus618_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus862_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus161_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus91_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus531_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus1004_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus474_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus927_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus566_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus136_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus835_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus970_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus423_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus589_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus29_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus659_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus209_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus823_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus989_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus120_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus570_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus435_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus966_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus527_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus87_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus177_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus874_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus931_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus198_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus462_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus68_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus415_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus946_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus803_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus100_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus550_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus383_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus679_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus229_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus696_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus911_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus442_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus48_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus507_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus157_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus854_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus784_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus291_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus454_.jpg,Maize streak virus
/Users/jeniphermawia/Desktop/crop/Maize streak virus/streak virus907_.jpg,Maize streak virus
